Heel 00

Hydrostatics for trim 4.0m by Stern

Curves



Tables




Trim -4.00 metres 
Heel 0.00 degrees 
   
Shell thickness 12.00000 mm 
Keel thickness 14.00000 mm 
Hog (+ve)/ Sag (-ve) 0.00000 metres 
Water density 1.02500 tonnes/cu.m 


All drafts are moulded

Hydrostatics


Trim Draft Displt LCB TCB VCB WPA LCF KML KMT BML BMT IL IT TPC MTC WSA 
(m) (m) (t) (m) (m) (m) (m^2) (m) (m) (m) (m) (m) (m^4) (m^4) (t/cm) (t-m/cm) (m^2) 

-2.50 5.53 5595.64 40.425 0.000 2.973 1140.51 39.732 108.885 6.417 105.912 3.444 578193.1 18803.4 11.69 69.97 1860.65 
-2.50 5.56 5630.75 40.421 0.000 2.989 1141.84 39.708 108.563 6.418 105.573 3.429 579958.1 18837.1 11.70 70.18 1866.68 
-2.50 5.59 5665.89 40.416 0.000 3.006 1143.15 39.684 108.239 6.420 105.233 3.414 581697.8 18870.6 11.72 70.39 1872.70 
-2.50 5.62 5701.08 40.412 0.000 3.022 1144.45 39.661 107.917 6.421 104.894 3.399 583425.4 18904.4 11.73 70.60 1878.72 
                 
-2.50 5.65 5736.31 40.407 0.000 3.039 1145.75 39.638 107.594 6.423 104.556 3.384 585134.7 18938.2 11.74 70.81 1884.73 
-2.50 5.68 5771.57 40.402 0.000 3.055 1147.02 39.615 107.271 6.425 104.216 3.369 586818.7 18971.5 11.76 71.01 1890.73 
-2.50 5.71 5806.87 40.397 0.000 3.072 1148.27 39.593 106.947 6.426 103.875 3.355 588474.9 19004.2 11.77 71.21 1896.72 
-2.50 5.74 5842.22 40.392 0.000 3.089 1149.49 39.572 106.620 6.428 103.532 3.340 590103.1 19036.4 11.78 71.41 1902.70 
-2.50 5.77 5877.60 40.387 0.000 3.105 1150.70 39.551 106.294 6.430 103.189 3.325 591712.0 19068.2 11.79 71.61 1908.67 
                 
-2.50 5.80 5913.01 40.382 0.000 3.122 1151.89 39.531 105.970 6.433 102.848 3.311 593308.3 19100.2 11.81 71.80 1914.63 
-2.50 5.83 5948.47 40.377 0.000 3.138 1153.10 39.511 105.648 6.435 102.510 3.297 594902.7 19132.9 11.82 71.99 1920.60 
-2.50 5.86 5983.96 40.372 0.000 3.155 1154.29 39.491 105.327 6.438 102.172 3.283 596479.3 19165.5 11.83 72.18 1926.55 
-2.50 5.89 6019.49 40.367 0.000 3.171 1155.47 39.472 105.005 6.440 101.834 3.269 598036.3 19198.0 11.84 72.37 1932.50 
-2.50 5.92 6055.05 40.361 0.000 3.188 1156.62 39.453 104.684 6.443 101.495 3.255 599571.3 19229.9 11.86 72.56 1938.44 
                 
-2.50 5.95 6090.64 40.356 0.000 3.205 1157.76 39.435 104.362 6.446 101.158 3.241 601088.5 19261.2 11.87 72.74 1944.37 
-2.50 5.98 6126.29 40.351 0.000 3.221 1158.90 39.417 104.044 6.449 100.822 3.228 602601.1 19292.9 11.88 72.92 1950.31 
-2.50 6.01 6161.95 40.345 0.000 3.238 1160.03 39.400 103.725 6.452 100.488 3.215 604097.4 19324.5 11.89 73.11 1956.23 
-2.50 6.04 6197.65 40.340 0.000 3.254 1161.14 39.383 103.408 6.456 100.154 3.201 605578.4 19355.8 11.90 73.28 1962.15 
-2.50 6.07 6233.40 40.334 0.000 3.271 1162.24 39.366 103.091 6.459 99.820 3.188 607043.4 19386.8 11.91 73.46 1968.07 
                 
-2.50 6.10 6269.17 40.328 0.000 3.288 1163.32 39.350 102.775 6.462 99.487 3.175 608488.3 19417.2 11.92 73.64 1973.97 
-2.50 6.13 6304.96 40.323 0.000 3.304 1164.39 39.335 102.459 6.466 99.155 3.162 609919.0 19447.6 11.93 73.81 1979.88 
-2.50 6.16 6340.79 40.317 0.000 3.321 1165.46 39.319 102.146 6.469 98.825 3.149 611345.9 19478.3 11.95 73.98 1985.78 
-2.50 6.19 6376.66 40.312 0.000 3.337 1166.51 39.304 101.833 6.473 98.496 3.136 612753.9 19508.3 11.96 74.15 1991.68 
-2.50 6.22 6412.56 40.306 0.000 3.354 1167.54 39.290 101.520 6.477 98.166 3.123 614143.0 19537.8 11.97 74.32 1997.57 
                 
-2.50 6.25 6448.49 40.300 0.000 3.371 1168.55 39.275 101.207 6.481 97.837 3.110 615512.7 19566.7 11.98 74.49 2003.45 
-2.50 6.28 6484.46 40.294 0.000 3.387 1169.56 39.262 100.895 6.485 97.508 3.097 616866.5 19595.4 11.99 74.65 2009.33 
-2.50 6.31 6520.45 40.289 0.000 3.404 1170.55 39.248 100.585 6.489 97.181 3.085 618209.6 19623.9 12.00 74.81 2015.20 
-2.50 6.34 6556.47 40.283 0.000 3.420 1171.54 39.235 100.277 6.493 96.856 3.072 619546.8 19652.5 12.01 74.97 2021.08 
-2.50 6.37 6592.52 40.277 0.000 3.437 1172.52 39.222 99.969 6.497 96.532 3.060 620865.5 19680.7 12.02 75.13 2026.95 
                 
-2.50 6.40 6628.61 40.271 0.000 3.453 1173.48 39.210 99.661 6.501 96.208 3.048 622168.4 19708.4 12.03 75.29 2032.81 
-2.50 6.43 6664.72 40.266 0.000 3.470 1174.42 39.198 99.354 6.505 95.884 3.035 623452.5 19735.7 12.04 75.45 2038.66 
-2.50 6.46 6700.86 40.260 0.000 3.487 1175.36 39.186 99.049 6.510 95.562 3.023 624728.7 19763.0 12.05 75.60 2044.52 
-2.50 6.49 6737.03 40.254 0.000 3.503 1176.29 39.175 98.744 6.514 95.241 3.011 625991.3 19790.2 12.06 75.75 2050.37 
-2.50 6.52 6773.23 40.248 0.000 3.520 1177.21 39.163 98.441 6.519 94.921 2.999 627241.0 19817.2 12.07 75.91 2056.22 
                 
-2.50 6.55 6809.45 40.242 0.000 3.536 1178.12 39.152 98.138 6.523 94.602 2.987 628475.6 19844.0 12.08 76.06 2062.06 
-2.50 6.58 6845.71 40.236 0.000 3.553 1179.02 39.142 97.837 6.528 94.284 2.975 629700.2 19870.6 12.09 76.20 2067.90 
-2.50 6.61 6881.98 40.231 0.000 3.569 1179.90 39.132 97.534 6.533 93.965 2.963 630890.6 19896.8 12.09 76.35 2073.74 
-2.50 6.64 6918.29 40.225 0.000 3.586 1180.76 39.123 97.228 6.538 93.642 2.952 632042.4 19922.6 12.10 76.49 2079.57 
-2.50 6.67 6954.63 40.219 0.000 3.603 1181.60 39.114 96.922 6.543 93.319 2.940 633173.3 19948.2 12.11 76.62 2085.39 
                 
-2.50 6.70 6990.99 40.213 0.000 3.619 1182.41 39.106 96.611 6.548 92.992 2.928 634248.6 19973.2 12.12 76.75 2091.19 
-2.50 6.73 7027.37 40.208 0.000 3.636 1183.18 39.100 96.297 6.552 92.661 2.917 635281.7 19997.3 12.13 76.88 2096.99 
-2.50 6.76 7063.77 40.202 0.000 3.652 1183.95 39.093 95.984 6.557 92.331 2.905 636300.4 20021.0 12.14 77.00 2102.77 
-2.50 6.79 7100.21 40.196 0.000 3.669 1184.70 39.087 95.671 6.562 92.003 2.894 637305.2 20044.3 12.14 77.12 2108.56 
-2.50 6.82 7136.66 40.190 0.000 3.685 1185.44 39.082 95.360 6.567 91.675 2.882 638296.1 20067.0 12.15 77.24 2114.34 
                 
-2.50 6.85 7173.13 40.185 0.000 3.702 1186.15 39.077 95.050 6.572 91.348 2.871 639269.1 20088.4 12.16 77.36 2120.12 
-2.50 6.88 7209.63 40.179 0.000 3.718 1186.86 39.072 94.741 6.577 91.023 2.859 640236.4 20109.5 12.17 77.48 2125.90 
-2.50 6.91 7246.15 40.174 0.000 3.735 1187.56 39.067 94.435 6.582 90.700 2.848 641198.4 20130.5 12.17 77.59 2131.68 
-2.50 6.94 7282.69 40.168 0.000 3.751 1188.09 39.066 94.121 6.586 90.369 2.835 642080.0 20142.6 12.18 77.70 2137.61 
-2.50 6.97 7319.24 40.162 0.000 3.768 1187.82 39.078 93.759 6.585 89.991 2.817 642602.3 20113.1 12.18 77.76 2144.31 
                 
-2.50 7.00 7355.78 40.157 0.000 3.784 1186.64 39.106 93.349 6.577 89.564 2.793 642745.4 20041.1 12.16 77.78 2151.86 


Hydrostatics for trim 2.0m by Stern

Curves



Tables




Trim -2.00 metres 
Heel 0.00 degrees 
   
Shell thickness 12.00000 mm 
Keel thickness 14.00000 mm 
Hog (+ve)/ Sag (-ve) 0.00000 metres 
Water density 1.02500 tonnes/cu.m 


All drafts are moulded

Hydrostatics


Trim Draft Displt LCB TCB VCB WPA LCF KML KMT BML BMT IL IT TPC MTC WSA 
(m) (m) (t) (m) (m) (m) (m^2) (m) (m) (m) (m) (m) (m^4) (m^4) (t/cm) (t-m/cm) (m^2) 

-2.00 1.00 822.54 34.584 -0.000 0.642 915.36 42.667 396.581 18.207 395.938 17.565 317732.7 14095.3 9.38 38.45 986.27 
-2.00 1.03 850.79 34.856 -0.000 0.655 919.29 42.740 387.485 17.750 386.830 17.095 321082.3 14189.7 9.42 38.86 993.26 
-2.00 1.06 879.15 35.114 0.000 0.667 922.93 42.801 378.593 17.316 377.926 16.649 324149.6 14279.8 9.46 39.23 1000.01 
-2.00 1.09 907.62 35.359 0.000 0.680 926.29 42.854 369.935 16.901 369.255 16.222 326969.6 14364.0 9.49 39.57 1006.54 
-2.00 1.12 936.18 35.591 0.000 0.692 929.39 42.900 361.540 16.505 360.847 15.813 329577.4 14442.6 9.53 39.88 1012.90 
                 
-2.00 1.15 964.84 35.811 -0.000 0.705 932.28 42.942 353.421 16.126 352.715 15.421 332012.6 14515.8 9.56 40.18 1019.11 
-2.00 1.18 993.58 36.020 0.000 0.718 934.96 42.978 345.584 15.763 344.866 15.045 334293.3 14583.6 9.58 40.45 1025.20 
-2.00 1.21 1022.38 36.218 0.000 0.731 937.46 43.010 338.032 15.415 337.300 14.684 336439.8 14646.4 9.61 40.71 1031.18 
-2.00 1.24 1051.28 36.407 0.000 0.745 939.83 43.038 330.765 15.083 330.020 14.339 338482.0 14706.4 9.63 40.96 1037.07 
-2.00 1.27 1080.24 36.587 -0.000 0.758 942.09 43.062 323.791 14.767 323.033 14.009 340440.7 14763.7 9.66 41.20 1042.90 
                 
-2.00 1.30 1109.27 36.758 0.000 0.771 944.23 43.082 317.073 14.463 316.301 13.692 342304.9 14817.6 9.68 41.42 1048.65 
-2.00 1.33 1138.35 36.921 0.000 0.785 946.25 43.100 310.603 14.173 309.818 13.388 344080.0 14868.4 9.70 41.64 1054.35 
-2.00 1.36 1167.51 37.077 0.000 0.799 948.16 43.116 304.364 13.894 303.566 13.095 345770.4 14916.0 9.72 41.84 1059.99 
-2.00 1.39 1196.71 37.226 0.000 0.812 949.97 43.129 298.349 13.627 297.537 12.814 347379.8 14960.7 9.74 42.04 1065.58 
-2.00 1.42 1225.95 37.368 0.000 0.826 951.67 43.140 292.545 13.370 291.719 12.544 348911.3 15002.8 9.75 42.22 1071.13 
                 
-2.00 1.45 1255.28 37.504 0.000 0.840 953.29 43.149 286.935 13.123 286.094 12.283 350370.4 15042.4 9.77 42.40 1076.63 
-2.00 1.48 1284.64 37.634 0.000 0.854 954.86 43.155 281.543 12.888 280.688 12.034 351788.9 15081.8 9.79 42.57 1082.12 
-2.00 1.51 1314.04 37.759 0.000 0.868 956.37 43.160 276.341 12.662 275.473 11.794 353153.9 15119.2 9.80 42.74 1087.57 
-2.00 1.54 1343.49 37.878 0.000 0.882 957.80 43.162 271.318 12.444 270.436 11.562 354465.5 15154.5 9.82 42.90 1093.00 
-2.00 1.57 1372.98 37.993 0.000 0.896 959.16 43.164 266.464 12.235 265.567 11.338 355725.9 15187.7 9.83 43.05 1098.40 
                 
-2.00 1.60 1402.52 38.103 0.000 0.911 960.46 43.164 261.770 12.033 260.859 11.122 356935.8 15218.8 9.84 43.19 1103.78 
-2.00 1.63 1432.09 38.208 0.000 0.925 961.69 43.162 257.227 11.838 256.303 10.914 358095.8 15248.0 9.86 43.34 1109.13 
-2.00 1.66 1461.69 38.309 0.000 0.939 962.86 43.160 252.830 11.651 251.891 10.712 359207.3 15275.3 9.87 43.47 1114.47 
-2.00 1.69 1491.32 38.406 0.000 0.953 964.00 43.156 248.581 11.471 247.628 10.518 360286.2 15302.6 9.88 43.60 1119.80 
-2.00 1.72 1521.02 38.499 0.000 0.968 965.14 43.152 244.477 11.299 243.509 10.331 361347.5 15330.6 9.89 43.73 1125.12 
                 
-2.00 1.75 1550.73 38.589 0.000 0.982 966.26 43.146 240.512 11.134 239.530 10.152 362387.4 15358.5 9.90 43.85 1130.43 
-2.00 1.78 1580.47 38.675 0.000 0.997 967.35 43.139 236.675 10.975 235.679 9.979 363399.0 15386.4 9.92 43.98 1135.74 
-2.00 1.81 1610.26 38.758 0.000 1.011 968.43 43.132 232.961 10.823 231.949 9.812 364389.2 15414.1 9.93 44.10 1141.03 
-2.00 1.84 1640.06 38.838 0.000 1.026 969.48 43.124 229.368 10.676 228.342 9.650 365359.2 15441.0 9.94 44.21 1146.33 
-2.00 1.87 1669.91 38.915 0.000 1.040 970.50 43.116 225.884 10.534 224.843 9.494 366310.5 15467.2 9.95 44.33 1151.61 
                 
-2.00 1.90 1699.79 38.989 0.000 1.055 971.51 43.108 222.508 10.397 221.453 9.342 367241.9 15492.8 9.96 44.44 1156.90 
-2.00 1.93 1729.69 39.061 -0.000 1.070 972.49 43.099 219.238 10.266 218.168 9.196 368158.3 15518.0 9.97 44.55 1162.18 
-2.00 1.96 1759.62 39.130 0.000 1.084 973.45 43.090 216.065 10.138 214.981 9.054 369058.9 15542.7 9.98 44.66 1167.46 
-2.00 1.99 1789.60 39.197 0.000 1.099 974.40 43.082 212.986 10.015 211.887 8.916 369943.7 15566.8 9.99 44.77 1172.74 
-2.00 2.02 1819.59 39.261 0.000 1.114 975.34 43.074 210.004 9.896 208.890 8.782 370822.8 15590.5 10.00 44.88 1178.01 
                 
-2.00 2.05 1849.60 39.323 0.000 1.129 976.27 43.066 207.117 9.782 205.989 8.653 371704.4 15614.2 10.01 44.98 1183.29 
-2.00 2.08 1879.66 39.383 0.000 1.143 977.20 43.057 204.320 9.671 203.177 8.528 372589.3 15637.9 10.02 45.09 1188.57 
-2.00 2.11 1909.74 39.441 0.000 1.158 978.14 43.048 201.610 9.564 200.452 8.406 373474.8 15661.7 10.03 45.20 1193.85 
-2.00 2.14 1939.85 39.498 0.000 1.173 979.07 43.039 198.982 9.461 197.809 8.288 374360.9 15685.6 10.04 45.30 1199.13 
-2.00 2.17 1969.98 39.552 0.000 1.188 979.99 43.031 196.431 9.361 195.243 8.173 375244.2 15708.4 10.04 45.41 1204.41 
                 
-2.00 2.20 2000.15 39.605 0.000 1.203 980.91 43.022 193.956 9.264 192.754 8.062 376133.1 15731.4 10.05 45.52 1209.70 
-2.00 2.23 2030.35 39.656 0.000 1.218 981.83 43.014 191.557 9.171 190.339 7.953 377029.9 15754.2 10.06 45.63 1214.98 
-2.00 2.26 2060.58 39.705 0.000 1.233 982.74 43.006 189.226 9.080 187.994 7.848 377927.9 15776.5 10.07 45.74 1220.28 
-2.00 2.29 2090.82 39.753 0.000 1.247 983.65 42.997 186.962 8.993 185.715 7.745 378825.8 15798.5 10.08 45.84 1225.57 
-2.00 2.32 2121.10 39.800 0.000 1.262 984.56 42.988 184.759 8.907 183.497 7.645 379723.0 15820.4 10.09 45.95 1230.86 
                 
-2.00 2.35 2151.41 39.845 0.000 1.277 985.46 42.980 182.617 8.825 181.340 7.548 380620.3 15842.1 10.10 46.06 1236.15 
-2.00 2.38 2181.74 39.888 -0.000 1.292 986.36 42.971 180.534 8.745 179.242 7.453 381520.3 15863.7 10.11 46.17 1241.45 
-2.00 2.41 2212.10 39.931 0.000 1.307 987.26 42.961 178.508 8.668 177.200 7.361 382423.7 15885.2 10.12 46.28 1246.75 
-2.00 2.44 2242.49 39.972 0.000 1.322 988.16 42.952 176.535 8.593 175.213 7.271 383328.9 15906.6 10.13 46.39 1252.05 
-2.00 2.47 2272.90 40.012 0.000 1.337 989.06 42.943 174.614 8.520 173.277 7.183 384235.2 15927.8 10.14 46.50 1257.35 
                 
-2.00 2.50 2303.35 40.051 0.000 1.353 989.95 42.933 172.743 8.450 171.391 7.097 385144.2 15949.1 10.15 46.61 1262.65 
-2.00 2.53 2333.82 40.089 0.000 1.368 990.86 42.923 170.923 8.382 169.556 7.014 386060.9 15970.7 10.16 46.72 1267.96 
-2.00 2.56 2364.32 40.125 0.000 1.383 991.77 42.913 169.151 8.316 167.768 6.933 386982.9 15992.3 10.17 46.83 1273.27 
-2.00 2.59 2394.86 40.161 0.000 1.398 992.68 42.902 167.424 8.252 166.026 6.854 387910.7 16013.9 10.17 46.94 1278.58 
-2.00 2.62 2425.40 40.196 0.000 1.413 993.59 42.892 165.742 8.190 164.329 6.777 388843.7 16035.6 10.18 47.06 1283.90 
                 
-2.00 2.65 2455.99 40.229 0.000 1.428 994.51 42.882 164.103 8.129 162.675 6.701 389782.0 16057.3 10.19 47.17 1289.21 
-2.00 2.68 2486.60 40.262 0.000 1.443 995.43 42.872 162.504 8.071 161.061 6.628 390725.5 16079.0 10.20 47.28 1294.53 
-2.00 2.71 2517.24 40.294 0.000 1.458 996.35 42.862 160.945 8.014 159.486 6.556 391673.6 16100.6 10.21 47.40 1299.86 
-2.00 2.74 2547.91 40.325 0.000 1.473 997.27 42.851 159.424 7.959 157.951 6.486 392628.4 16122.0 10.22 47.51 1305.18 
-2.00 2.77 2578.60 40.355 0.000 1.489 998.19 42.841 157.941 7.906 156.453 6.417 393590.3 16143.1 10.23 47.63 1310.51 
                 
-2.00 2.80 2609.32 40.384 0.000 1.504 999.11 42.830 156.495 7.853 154.992 6.350 394559.3 16164.0 10.24 47.75 1315.85 
-2.00 2.83 2640.08 40.413 0.000 1.519 1000.03 42.819 155.085 7.803 153.566 6.284 395538.9 16184.8 10.25 47.87 1321.19 
-2.00 2.86 2670.87 40.441 0.000 1.534 1000.97 42.808 153.715 7.754 152.180 6.219 396539.7 16205.9 10.26 47.99 1326.54 
-2.00 2.89 2701.68 40.468 0.000 1.549 1001.93 42.796 152.382 7.706 150.832 6.157 397561.7 16227.2 10.27 48.11 1331.89 
-2.00 2.92 2732.52 40.494 0.000 1.565 1002.90 42.785 151.085 7.660 149.521 6.095 398603.0 16248.7 10.28 48.24 1337.26 
                 
-2.00 2.95 2763.39 40.520 0.000 1.580 1003.87 42.773 149.821 7.615 148.241 6.035 399657.3 16269.9 10.29 48.36 1342.64 
-2.00 2.98 2794.29 40.544 0.000 1.595 1004.86 42.761 148.590 7.571 146.994 5.976 400726.9 16291.2 10.30 48.49 1348.02 
-2.00 3.01 2825.22 40.569 0.000 1.611 1005.85 42.748 147.389 7.529 145.779 5.918 401811.8 16312.5 10.31 48.63 1353.41 
-2.00 3.04 2856.19 40.592 0.000 1.626 1006.85 42.736 146.218 7.488 144.592 5.862 402910.7 16333.9 10.32 48.76 1358.81 
-2.00 3.07 2887.18 40.615 0.000 1.641 1007.86 42.722 145.078 7.448 143.437 5.807 404027.9 16355.6 10.33 48.89 1364.22 
                 
-2.00 3.10 2918.21 40.638 0.000 1.656 1008.89 42.709 143.968 7.409 142.311 5.753 405164.4 16377.6 10.34 49.03 1369.64 
-2.00 3.13 2949.26 40.660 0.000 1.672 1009.94 42.694 142.887 7.372 141.215 5.700 406321.8 16400.0 10.35 49.17 1375.06 
-2.00 3.16 2980.35 40.681 0.000 1.687 1011.01 42.680 141.835 7.335 140.148 5.648 407502.9 16422.9 10.36 49.31 1380.50 
-2.00 3.19 3011.47 40.702 0.000 1.702 1012.09 42.664 140.812 7.300 139.110 5.598 408707.6 16446.3 10.37 49.46 1385.95 
-2.00 3.22 3042.63 40.722 0.000 1.718 1013.20 42.648 139.818 7.266 138.100 5.548 409938.5 16470.1 10.39 49.61 1391.42 
                 
-2.00 3.25 3073.82 40.741 0.000 1.733 1014.33 42.631 138.850 7.233 137.117 5.500 411194.1 16494.4 10.40 49.76 1396.90 
-2.00 3.28 3105.05 40.760 0.000 1.749 1015.48 42.614 137.911 7.202 136.163 5.453 412480.0 16518.8 10.41 49.92 1402.39 
-2.00 3.31 3136.31 40.779 0.000 1.764 1016.64 42.597 136.999 7.171 135.235 5.407 413795.1 16543.0 10.42 50.08 1407.89 
-2.00 3.34 3167.61 40.797 0.000 1.779 1017.81 42.578 136.112 7.140 134.332 5.361 415134.5 16567.0 10.43 50.24 1413.42 
-2.00 3.37 3198.94 40.814 0.000 1.795 1018.99 42.559 135.248 7.111 133.453 5.316 416495.1 16590.9 10.44 50.40 1418.95 
                 
-2.00 3.40 3230.31 40.831 0.000 1.810 1020.19 42.540 134.407 7.082 132.597 5.272 417881.7 16614.7 10.46 50.57 1424.50 
-2.00 3.43 3261.73 40.847 0.000 1.826 1021.40 42.520 133.588 7.054 131.763 5.229 419291.0 16638.5 10.47 50.74 1430.07 
-2.00 3.46 3293.17 40.863 0.000 1.841 1022.62 42.499 132.792 7.027 130.951 5.186 420726.5 16662.1 10.48 50.91 1435.65 
-2.00 3.49 3324.66 40.879 0.000 1.857 1023.86 42.478 132.018 7.001 130.161 5.144 422187.0 16685.7 10.49 51.09 1441.25 
-2.00 3.52 3356.18 40.894 0.000 1.872 1025.11 42.456 131.264 6.975 129.392 5.103 423670.7 16709.2 10.51 51.27 1446.86 
                 
-2.00 3.55 3387.74 40.908 0.000 1.888 1026.36 42.434 130.530 6.950 128.642 5.063 425176.7 16732.6 10.52 51.45 1452.48 
-2.00 3.58 3419.34 40.922 0.000 1.903 1027.63 42.411 129.815 6.926 127.912 5.023 426706.4 16756.0 10.53 51.64 1458.13 
-2.00 3.61 3450.98 40.936 0.000 1.919 1028.92 42.387 129.120 6.903 127.201 4.984 428263.0 16779.7 10.55 51.83 1463.78 
-2.00 3.64 3482.66 40.949 0.000 1.934 1030.23 42.363 128.446 6.880 126.511 4.946 429848.8 16803.5 10.56 52.02 1469.46 
-2.00 3.67 3514.38 40.962 0.000 1.950 1031.55 42.338 127.789 6.858 125.839 4.908 431460.7 16827.7 10.57 52.21 1475.15 
                 
-2.00 3.70 3546.14 40.974 0.000 1.966 1032.90 42.312 127.153 6.837 125.187 4.871 433104.3 16852.2 10.59 52.41 1480.86 
-2.00 3.73 3577.94 40.986 0.000 1.981 1034.26 42.286 126.536 6.816 124.554 4.835 434779.2 16877.1 10.60 52.61 1486.59 
-2.00 3.76 3609.79 40.997 0.000 1.997 1035.64 42.259 125.934 6.796 123.937 4.799 436473.8 16901.7 10.62 52.82 1492.33 
-2.00 3.79 3641.68 41.008 0.000 2.012 1037.02 42.232 125.348 6.776 123.335 4.764 438192.1 16926.1 10.63 53.03 1498.08 
-2.00 3.82 3673.61 41.018 0.000 2.028 1038.42 42.204 124.781 6.758 122.753 4.729 439948.4 16950.5 10.64 53.24 1503.86 
                 
-2.00 3.85 3705.58 41.029 0.000 2.044 1039.85 42.176 124.232 6.739 122.188 4.695 441735.7 16975.1 10.66 53.46 1509.66 
-2.00 3.88 3737.60 41.038 0.000 2.059 1041.29 42.146 123.701 6.721 121.641 4.662 443557.5 16999.6 10.67 53.68 1515.48 
-2.00 3.91 3769.67 41.048 0.000 2.075 1042.77 42.116 123.192 6.704 121.117 4.629 445435.2 17024.4 10.69 53.90 1521.34 
-2.00 3.94 3801.78 41.057 0.000 2.091 1044.29 42.083 122.710 6.688 120.619 4.597 447382.3 17049.4 10.70 54.14 1527.25 
-2.00 3.97 3833.94 41.065 0.000 2.107 1045.83 42.050 122.244 6.671 120.138 4.565 449366.2 17074.6 10.72 54.38 1533.17 
                 
-2.00 4.00 3866.13 41.073 0.000 2.122 1047.39 42.016 121.792 6.656 119.669 4.534 451373.4 17100.0 10.74 54.62 1539.11 
-2.00 4.03 3898.40 41.081 0.000 2.138 1048.97 41.982 121.353 6.641 119.214 4.503 453410.0 17126.3 10.75 54.87 1545.07 
-2.00 4.06 3930.70 41.088 0.000 2.154 1050.58 41.947 120.927 6.627 118.773 4.473 455474.0 17153.4 10.77 55.12 1551.05 
-2.00 4.09 3963.05 41.095 0.000 2.170 1052.20 41.911 120.513 6.613 118.343 4.444 457561.0 17180.8 10.79 55.37 1557.04 
-2.00 4.12 3995.46 41.102 0.000 2.186 1053.83 41.876 120.110 6.600 117.925 4.415 459671.1 17208.5 10.80 55.63 1563.04 
                 
-2.00 4.15 4027.91 41.108 0.000 2.201 1055.47 41.840 119.719 6.588 117.517 4.386 461804.8 17236.5 10.82 55.89 1569.06 
-2.00 4.18 4060.42 41.113 0.000 2.217 1057.13 41.803 119.338 6.575 117.121 4.358 463961.4 17264.6 10.84 56.15 1575.10 
-2.00 4.21 4092.97 41.119 0.000 2.233 1058.79 41.766 118.968 6.564 116.734 4.331 466137.5 17292.5 10.85 56.41 1581.15 
-2.00 4.24 4125.58 41.124 0.000 2.249 1060.45 41.729 118.606 6.552 116.357 4.303 468333.0 17319.9 10.87 56.68 1587.21 
-2.00 4.27 4158.24 41.128 0.000 2.265 1062.13 41.692 118.258 6.541 115.993 4.276 470562.1 17347.4 10.89 56.95 1593.29 
                 
-2.00 4.30 4190.95 41.133 0.000 2.281 1063.83 41.653 117.922 6.530 115.642 4.250 472827.4 17375.2 10.90 57.22 1599.40 
-2.00 4.33 4223.71 41.136 0.000 2.297 1065.54 41.614 117.598 6.520 115.301 4.223 475121.1 17402.8 10.92 57.50 1605.52 
-2.00 4.36 4256.53 41.140 0.000 2.313 1067.26 41.575 117.284 6.510 114.971 4.197 477441.7 17430.2 10.94 57.78 1611.66 
-2.00 4.39 4289.40 41.143 0.000 2.329 1068.98 41.535 116.980 6.500 114.652 4.172 479791.4 17457.5 10.96 58.06 1617.81 
-2.00 4.42 4322.32 41.146 0.000 2.345 1070.72 41.494 116.688 6.491 114.343 4.146 482172.6 17484.5 10.97 58.35 1623.98 
                 
-2.00 4.45 4355.30 41.149 0.000 2.361 1072.48 41.453 116.408 6.482 114.047 4.121 484594.2 17511.6 10.99 58.64 1630.18 
-2.00 4.48 4388.33 41.151 0.000 2.377 1074.28 41.410 116.146 6.474 113.769 4.097 487080.3 17540.0 11.01 58.94 1636.41 
-2.00 4.51 4421.42 41.152 0.000 2.393 1076.12 41.366 115.898 6.466 113.506 4.073 489615.4 17569.4 11.03 59.25 1642.67 
-2.00 4.54 4454.57 41.154 0.000 2.409 1077.97 41.321 115.660 6.458 113.251 4.050 492180.0 17598.9 11.05 59.56 1648.95 
-2.00 4.57 4487.77 41.155 0.000 2.425 1079.83 41.276 115.427 6.451 113.002 4.026 494759.8 17628.3 11.07 59.87 1655.24 
                 
-2.00 4.60 4521.03 41.156 0.000 2.441 1081.69 41.231 115.199 6.444 112.758 4.003 497347.0 17657.5 11.09 60.19 1661.54 
-2.00 4.63 4554.34 41.156 0.000 2.457 1083.53 41.187 114.970 6.438 112.513 3.981 499923.5 17686.5 11.11 60.50 1667.84 
-2.00 4.66 4587.72 41.156 0.000 2.473 1085.36 41.142 114.739 6.431 112.266 3.958 502482.9 17715.4 11.12 60.81 1674.13 
-2.00 4.69 4621.15 41.156 0.000 2.490 1087.18 41.099 114.508 6.425 112.018 3.936 505026.8 17744.1 11.14 61.12 1680.43 
-2.00 4.72 4654.63 41.155 0.000 2.506 1088.98 41.055 114.275 6.420 111.769 3.914 507556.0 17772.8 11.16 61.42 1686.72 
                 
-2.00 4.75 4688.17 41.154 0.000 2.522 1090.78 41.012 114.044 6.414 111.522 3.892 510081.8 17801.6 11.18 61.73 1693.01 
-2.00 4.78 4721.77 41.153 0.000 2.538 1092.58 40.968 113.814 6.409 111.276 3.871 512604.7 17830.6 11.20 62.03 1699.32 
-2.00 4.81 4755.42 41.152 0.000 2.554 1094.37 40.925 113.584 6.404 111.030 3.850 515115.7 17859.9 11.22 62.34 1705.61 
